fips,county,candidate,votes
05113,Polk,Rocky De La Fuente,8
05115,Pope,Rocky De La Fuente,20
05117,Prairie,Rocky De La Fuente,3
05119,Pulaski,Rocky De La Fuente,95
05121,Randolph,Rocky De La Fuente,4
05123,Saline,Rocky De La Fuente,36
05125,Scott,Rocky De La Fuente,4
05129,Searcy,Rocky De La Fuente,0
05131,Sebastian,Rocky De La Fuente,39
05133,Sevier,Rocky De La Fuente,7
05135,Sharp,Rocky De La Fuente,24
05123,St. Francis,Rocky De La Fuente,8
05137,Stone,Rocky De La Fuente,4
05139,Union,Rocky De La Fuente,4
05141,Van Buren,Rocky De La Fuente,23
05143,Washington,Rocky De La Fuente,51
05145,White,Rocky De La Fuente,16
05147,Woodruff,Rocky De La Fuente,5
05149,Yell,Rocky De La Fuente,19
05001,Arkansas,Jo Jorgensen,46
05003,Ashley,Jo Jorgensen,25
05005,Baxter,Jo Jorgensen,183
05007,Benton,Jo Jorgensen,1972
05009,Boone,Jo Jorgensen,153
05011,Bradley,Jo Jorgensen,33
05013,Calhoun,Jo Jorgensen,16
05015,Carroll,Jo Jorgensen,100
05017,Chicot,Jo Jorgensen,17
05019,Clark,Jo Jorgensen,79
05021,Clay,Jo Jorgensen,53
05023,Cleburne,Jo Jorgensen,105
05025,Cleveland,Jo Jorgensen,27
05027,Columbia,Jo Jorgensen,53
05029,Conway,Jo Jorgensen,78
05031,Craighead,Jo Jorgensen,440
05033,Crawford,Jo Jorgensen,274
05035,Crittenden,Jo Jorgensen,112
05037,Cross,Jo Jorgensen,48
05039,Dallas,Jo Jorgensen,14
05041,Desha,Jo Jorgensen,18
05043,Drew,Jo Jorgensen,27
05045,Faulkner,Jo Jorgensen,840
05047,Franklin,Jo Jorgensen,67
05049,Fulton,Jo Jorgensen,38
05051,Garland,Jo Jorgensen,396
05053,Grant,Jo Jorgensen,56
05055,Greene,Jo Jorgensen,188
05057,Hempstead,Jo Jorgensen,31
05059,Hot Spring,Jo Jorgensen,93
05061,Howard,Jo Jorgensen,27
05063,Independence,Jo Jorgensen,147
05065,Izard,Jo Jorgensen,55
05067,Jackson,Jo Jorgensen,37
05069,Jefferson,Jo Jorgensen,106
05071,Johnson,Jo Jorgensen,97
05073,Lafayette,Jo Jorgensen,9
05075,Lawrence,Jo Jorgensen,52
05077,Lee,Jo Jorgensen,8
05079,Lincoln,Jo Jorgensen,21
05081,Little River,Jo Jorgensen,44
05083,Logan,Jo Jorgensen,88
05085,Lonoke,Jo Jorgensen,403
05087,Madison,Jo Jorgensen,54
05089,Marion,Jo Jorgensen,65
05091,Miller,Jo Jorgensen,101
05093,Mississippi,Jo Jorgensen,120
