year,type,code,district,status,candidate,county,city,ward,precinct,label,votes,none
2020,GEN,1,00000,0,Don Blankenship,82,57,0,42,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,43,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,44,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,45,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,46,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,47,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,48,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,49,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,50,AVCB,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,51,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,52,AVCB,4,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,53,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,54,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,55,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,56,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,57,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,58,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,59,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,60,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,61,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,62,AVCB,5,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,63,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,64,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,65,AVCB,6,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,66,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,67,AVCB,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,68,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,69,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,70,AVCB,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,71,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,72,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,73,AVCB,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,74,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,75,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,76,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,77,AVCB,4,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,78,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,79,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,80,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,81,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,82,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,83,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,84,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,85,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,86,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,87,AVCB,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,88,AVCB,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,89,AVCB,5,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,90,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,91,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,92,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,93,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,94,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,95,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,96,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,97,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,98,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,99,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,100,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,101,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,102,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,103,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,104,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,105,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,106,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,107,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,108,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,109,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,110,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,111,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,112,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,113,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,114,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,115,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,116,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,117,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,118,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,119,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,120,AVCB,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,121,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,122,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,123,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,124,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,125,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,126,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,127,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,128,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,129,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,130,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,131,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,132,AVCB,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,133,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,0,134,AVCB,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,251,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,252,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,253,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,254,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,261,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,262,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,263,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,264,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,265,,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,266,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,267,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,268,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,269,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,270,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,271,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,272,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,273,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,274,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,275,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,276,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,277,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,278,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,279,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,280,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,281,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,282,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,283,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,284,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,285,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,286,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,287,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,297,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,298,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,299,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,300,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,301,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,302,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,303,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,304,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,305,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,306,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,307,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,308,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,309,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,310,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,311,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,312,,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,315,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,316,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,317,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,318,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,319,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,320,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,321,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,322,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,323,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,324,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,325,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,326,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,327,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,328,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,329,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,350,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,351,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,352,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,353,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,354,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,357,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,358,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,359,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,360,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,361,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,362,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,378,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,379,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,490,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,495,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,1,501,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,198,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,199,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,200,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,201,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,202,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,203,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,204,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,205,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,206,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,207,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,208,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,209,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,210,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,211,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,212,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,213,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,214,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,215,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,216,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,217,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,219,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,221,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,222,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,223,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,224,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,225,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,226,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,227,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,228,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,229,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,230,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,231,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,232,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,233,,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,234,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,235,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,236,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,237,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,238,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,239,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,240,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,241,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,242,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,243,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,244,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,245,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,246,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,247,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,248,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,249,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,250,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,255,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,256,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,257,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,258,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,259,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,260,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,288,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,289,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,290,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,291,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,292,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,293,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,294,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,295,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,296,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,313,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,314,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,380,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,381,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,382,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,383,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,384,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,385,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,386,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,387,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,388,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,389,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,391,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,392,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,2,403,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,61,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,62,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,63,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,64,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,65,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,66,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,67,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,68,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,69,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,70,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,71,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,72,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,73,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,74,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,75,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,77,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,78,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,79,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,80,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,81,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,82,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,83,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,84,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,85,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,86,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,87,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,88,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,89,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,90,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,91,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,92,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,93,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,94,,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,95,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,96,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,97,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,100,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,101,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,102,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,107,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,108,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,172,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,173,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,174,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,175,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,176,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,177,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,178,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,179,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,180,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,181,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,182,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,183,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,184,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,185,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,186,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,187,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,188,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,189,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,190,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,191,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,192,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,193,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,194,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,195,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,196,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,197,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,492,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,3,503,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,4,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,5,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,6,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,7,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,8,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,9,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,10,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,11,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,12,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,13,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,14,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,15,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,16,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,17,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,18,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,19,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,20,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,21,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,22,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,23,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,24,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,25,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,26,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,27,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,28,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,29,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,30,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,31,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,32,,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,33,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,34,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,35,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,36,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,37,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,38,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,39,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,40,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,41,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,42,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,43,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,44,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,45,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,46,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,47,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,48,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,49,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,50,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,51,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,52,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,53,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,54,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,55,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,56,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,57,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,58,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,59,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,60,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,76,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,103,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,104,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,105,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,106,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,109,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,110,,1,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,111,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,112,,2,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,113,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,114,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,491,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,499,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,4,502,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,5,1,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,5,2,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,5,3,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,5,98,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,5,99,,0,
2020,GEN,1,00000,0,Don Blankenship,82,57,5,115,,3,
2020,GEN,1,00000,0,Don Blankenship,82,57,5,116,,0,
